,embedding,node_id
462,"[ 2.17051363  0.          2.48287201  1.67857075  1.4628309   0.
  2.68048668  0.          2.7802918   0.          2.24527907  0.34757113
  0.          1.49227917  0.44288418  2.76408982  3.01093578  0.39922509
  0.          0.73096967  1.60746765  0.97379357  1.29305875  1.82536399
  0.          0.          0.43759429  0.7606492   0.          0.52489239
  0.          0.50040787]",782
463,"[ 3.69470072  0.          2.62943339  0.          1.61731708  0.
  4.37609863  0.          2.73181129  0.          2.58495522  0.69457883
  0.          1.56662297  0.73314679  4.32370138  3.45555854  0.95612812
  0.          1.30204892  2.34198427  0.46922547  0.75173992  1.23955405
  0.34286675  0.          0.73925883  0.6066137   0.          0.59213805
  0.          2.71807194]",526
464,"[ 3.45265508  0.          2.79484034  0.          1.76761281  0.          3.9447751
  0.          2.65099931  0.          2.79309464  0.23435843  0.
  1.31751633  0.58299518  3.66592669  2.69642901  0.64343297  0.
  1.50886834  2.12063909  0.85879874  0.88691628  1.43593597  0.26908982
  0.          0.64200526  0.95143634  0.          0.54788774  0.10035839
  2.50807619]",616
465,"[ 3.44681025  0.          2.80309486  0.          1.66072917  0.
  4.13638544  0.          2.76805544  0.          2.82199812  0.          0.
  1.43472147  0.54786748  3.87793279  2.49751234  0.78212559  0.          1.9022913
  2.27459192  0.49751204  0.50677061  1.60511577  0.38516584  0.          0.9882499
  0.85342473  0.          0.86512798  0.          2.27835703]",928
466,"[ 3.26384211  0.          2.67709351  0.          1.44589114  0.
  3.74960947  0.          2.62667465  0.          2.63344574  0.22136384
  0.          1.76569617  0.84417307  3.45653367  2.54363346  0.74738866
  0.          1.18938601  2.24531722  0.43478432  0.43923801  1.43903542
  0.2632634   0.          0.50794637  0.48827201  0.          0.59087366
  0.          2.31324434]",929
467,"[ 2.12478042  0.58812934  2.31296802  0.52474815  1.00266969  0.
  3.00863981  0.          2.86577368  0.04913197  2.24628806  0.69639802
  0.          1.42754912  0.75741553  3.46479177  3.17555928  0.          0.
  1.17206275  2.02834678  0.28501618  0.86541533  1.77776396  0.          0.
  0.          0.28699094  0.          1.45843577  0.          1.13713074]",665
468,"[ 1.44483161  0.23353004  1.34121847  0.13666078  0.44504383  0.
  1.63222325  0.          1.58492184  0.          1.90221763  0.6729455   0.
  1.35794401  0.          1.66212344  1.20200515  0.          0.
  0.05522074  0.12091705  0.830091    0.67846322  1.48851633  0.2634474   0.
  0.          0.92956215  0.          0.          0.          1.03488457]",575
469,"[ 1.55105376  0.0576334   1.83798873  0.31404895  0.54095578  0.
  1.87744224  0.          1.98187983  0.          2.04924154  0.54335076
  0.          1.36280274  0.          2.10678864  1.5912385   0.          0.
  0.50811625  0.44335809  0.71186739  0.68638211  1.44383347  0.          0.
  0.          0.88145399  0.          0.          0.          1.12996066]",576
470,"[ 1.45107889  0.11851645  1.12751555  0.          0.32267645  0.
  1.50065768  0.21622732  1.50074458  0.          1.90389633  0.50997591
  0.          1.23373961  0.          1.55610394  0.83747393  0.          0.
  0.03060925  0.08086981  0.74128109  0.35245752  1.08894682  0.11530614
  0.          0.18295152  0.63454664  0.          0.          0.
  0.95931017]",577
471,"[ 1.78747392  0.17034374  1.56685591  0.25772488  0.45015475  0.
  1.93186855  0.          2.0290978   0.          2.48044324  0.59758216
  0.          1.03627849  0.          1.93359458  1.76798558  0.          0.
  0.11617796  0.3947446   0.70785761  0.74540138  1.05531895  0.10066758
  0.          0.17490785  0.6796608   0.          0.          0.
  1.04683113]",578
472,"[ 1.67981982  0.13145448  1.62611675  0.13383746  0.31257394  0.
  2.28168225  0.          2.0501821   0.          2.08081794  0.43444103
  0.          1.34898913  0.          1.84804678  1.70504642  0.          0.
  0.52573693  0.52148533  0.38412866  0.35799634  1.23895502  0.00724673
  0.          0.          0.55783963  0.          0.          0.
  1.08654237]",579
473,"[ 3.08738852  0.          2.73324013  1.3313061   2.10069823  0.
  2.98201561  0.          3.36536956  0.          2.94364953  0.1811187   0.
  1.69974816  0.93040353  3.16819453  3.21267223  0.1338723   0.
  0.48245928  1.99086845  1.33216643  1.66003537  1.55352747  0.13643448
  0.          0.          0.7337144   0.          0.33552018  0.
  1.66238225]",923
474,"[ 2.96632314  0.          2.6632607   1.06195247  1.91202807  0.
  3.25158238  0.          3.67225409  0.          3.09361982  0.          0.
  2.02143359  0.80659199  2.92386055  3.08028674  0.          0.
  0.42057294  1.81655848  1.0852915   1.14538097  1.8246944   0.          0.
  0.          0.57567549  0.          0.          0.          1.85897624]",815
475,"[ 3.03042102  0.          2.7039268   1.20969439  2.33074355  0.
  3.15266132  0.          3.61062455  0.          2.60538507  0.          0.
  2.03535199  0.7440263   3.14891458  3.08808088  0.2249503   0.
  1.01721156  1.82931936  1.04085374  1.25708473  1.55503726  0.          0.
  0.          0.74012876  0.          0.48874626  0.          1.74134338]",924
476,"[ 2.76584911  0.          2.53258705  1.16246784  1.98296642  0.
  2.86542082  0.          3.37027812  0.          2.67711425  0.          0.
  1.48399389  0.55998588  2.84292078  2.93031144  0.          0.
  0.54848659  1.67955482  1.20716929  1.26338398  1.52630436  0.          0.
  0.          0.85380697  0.          0.34728006  0.          1.53120363]",925
477,"[ 1.85610843  0.31521696  2.12646151  0.74187291  1.38234591  0.
  2.39366579  0.05990041  2.21792507  0.          2.9010179   0.6309129   0.
  1.44012845  0.11550026  2.45783973  3.08615494  0.00703918  0.
  0.05905627  2.06207609  1.28087962  0.80142349  1.15963829  0.          0.
  0.53337097  0.65761626  0.          0.4020704   0.64928615  1.36295593]",911
478,"[ 2.24811459  0.18593177  2.01232028  0.74526632  0.94011778  0.
  2.90531135  0.          2.52392745  0.          2.89342928  0.          0.
  0.79068077  0.54428017  2.86658216  2.98916173  0.          0.
  0.34967571  1.58081138  0.11707357  1.03802228  1.07673109  0.          0.
  0.79484576  0.26640058  0.          0.53114718  0.          0.98819304]",1198
479,"[ 2.76858687  0.          2.79909134  1.4689008   0.95032459  0.
  2.83601713  0.          3.54856229  0.          2.65070057  0.          0.
  1.94439685  0.41192344  3.26983237  2.98384142  0.          0.
  0.53005224  1.99704301  1.61701429  0.74100506  2.0082202   0.          0.
  0.          1.06986427  0.23908128  0.64719886  0.02372587  2.28504038]",680
480,"[ 2.23521233  0.          2.47867823  1.85413015  0.86339068  0.
  2.73087096  0.          3.14768958  0.          2.37771392  0.          0.
  1.7933749   0.24116255  3.27705121  3.04046845  0.          0.
  0.72003102  1.97736859  1.53089666  0.64751565  1.82003605  0.          0.
  0.          1.02900517  0.          0.67162353  0.          1.68923128]",682
481,"[ 2.08426142  0.15281132  1.92197728  0.39169565  0.53842729  0.
  1.81934536  0.          2.39510584  0.          2.41217661  0.          0.
  1.36771762  0.78960711  2.24162078  1.8166405   0.          0.11448228
  0.8839038   0.88141364  0.49283916  0.95761365  1.4079107   0.          0.
  0.          0.63273543  0.          0.16462843  0.18231325  0.8755033 ]",884
482,"[ 2.632864    0.60666996  2.40380263  1.22935712  0.54366255  0.
  3.62086225  0.          3.29799128  0.          3.7163775   0.          0.
  1.75899446  0.35524508  3.23325658  2.83053374  0.          0.
  0.33908397  1.49326706  0.40695906  0.51801902  1.6831094   0.          0.
  0.97134966  0.37947807  0.          0.          0.          1.45885658]",1120
483,"[ 2.99407244  0.8222695   2.26276636  1.36109531  0.7534464   0.
  3.74301314  0.          3.32026505  0.          4.02162933  0.          0.
  1.90406525  0.21055232  3.47154355  2.89293313  0.          0.
  0.26279283  1.35987008  0.          0.58577847  1.82286632  0.
  0.26653284  1.42058897  0.09342908  0.          0.          0.
  1.42112184]",1121
484,"[ 2.20208478  0.          2.34639549  0.65857476  0.78021526  0.
  4.03517437  0.          3.51730227  0.          3.56008673  0.11108759
  0.          1.13122022  0.36736593  3.0837059   3.66239047  0.0096747   0.
  0.15902527  2.15558004  1.81889403  2.06335068  2.57645392  0.          0.
  0.          1.35258615  0.          0.10873431  0.          2.54821491]",828
485,"[ 2.03473043  0.          1.76292753  0.8663525   0.59935719  0.
  3.52622938  0.          2.59766006  0.          3.09592462  0.51586533
  0.          0.82532108  0.19967197  2.47638512  2.71757102  0.          0.
  0.          1.92152131  1.41706574  1.6948756   1.41148365  0.          0.
  0.          1.06752956  0.          0.04103389  0.          2.48328781]",829
486,"[ 2.3563168   0.71917766  2.28575611  1.02903795  1.41834092  0.
  3.49163222  0.          2.91956496  0.          3.36547613  0.          0.
  0.95105171  0.          3.3404119   3.6387012   0.          0.
  0.41214886  1.85163319  0.09906393  0.60173887  0.97286326  0.          0.
  1.60197687  0.65315264  0.          0.36023316  0.00610338  0.92894566]",752
487,"[ 2.39041829  0.5229857   2.49428535  0.45190772  1.29457605  0.
  3.17209625  0.          2.57407498  0.01722139  3.68191719  0.          0.
  1.18637109  0.          2.77065492  3.71992779  0.          0.
  0.03436927  1.0683434   0.3011086   0.87180394  1.2011354   0.00547828
  0.          1.3210386   0.501239    0.          0.          0.01069551
  0.9872117 ]",753
488,"[ 2.39962816  0.46698469  2.73494673  0.          1.54778612  0.
  3.43246913  0.          2.57546592  0.          3.59059119  0.          0.
  0.98404694  0.2570022   2.91138816  3.64492869  0.          0.
  0.54740983  1.23995948  0.12626311  0.66699451  1.03425634  0.3555584   0.
  1.7071197   0.53080237  0.          0.25427765  0.35662565  1.05852735]",754
489,"[ 1.92805421  0.38523942  2.38701749  0.70855892  0.92558938  0.
  1.93433225  0.          2.85022449  0.03955237  2.48375821  0.19034903
  0.          1.39246047  0.10656305  2.64906549  2.31307697  0.          0.
  0.84085995  1.43114817  0.79415959  1.19185674  1.58963442  0.          0.
  0.          0.7809186   0.          0.61049175  0.          1.14570773]",1029
490,"[ 2.49862218  0.          2.28750253  1.20336938  1.51642931  0.
  2.59308815  0.14682955  2.47848582  0.          2.21376324  0.51608706
  0.          1.11681187  0.57105839  2.58400893  2.39568496  0.36169299
  0.          0.41146782  1.18807626  0.83514428  1.36574674  1.25529468
  0.32503214  0.          0.25620547  0.85645187  0.          0.43165538
  0.          0.87048042]",781
491,"[ 1.76490951  0.          2.19386005  1.10118353  1.16612327  0.
  1.70344627  0.11702433  1.85210502  0.          1.8753525   0.74364287
  0.          1.20498109  0.45432726  2.17267275  1.91960847  0.45995167
  0.          0.20392992  0.9484995   1.06800139  1.69806325  1.4400841
  0.07783837  0.          0.          0.65327197  0.22574022  0.21749261
  0.          0.71127725]",856
492,"[ 2.88186669  0.4599002   2.24412155  0.          0.41464016  0.
  3.08902717  0.          3.00814795  0.09809466  3.53042126  0.          0.
  1.14413583  0.          3.08959651  2.84942961  0.          0.
  0.88014203  1.63962352  0.43491957  0.          1.23250926  0.
  0.12208187  0.99359667  0.31694138  0.          0.60793442  0.
  1.88911521]",982
493,"[ 2.40471506  0.          2.4863677   0.73924565  0.81249434  0.
  2.96081614  0.          2.36108232  0.          2.54554725  0.          0.
  1.54658496  0.45059302  2.45859194  2.03259635  0.          0.
  0.78916186  1.3797152   0.79692847  0.91947621  1.94822252  0.          0.
  0.          0.48073387  0.          0.23534168  0.          1.41553283]",836
494,"[ 2.78046322  0.          2.57543707  0.96092665  1.71647215  0.
  3.08812213  0.          3.06254244  0.          2.49741268  0.16443104
  0.          1.95543468  0.43447232  2.86628699  2.62712955  0.          0.
  0.85750026  1.25957167  1.23149586  1.05145526  1.5548327   0.          0.
  0.          0.6330719   0.          0.37696555  0.          1.64222872]",882
495,"[ 2.38760138  0.          2.33930659  0.82660431  1.10883582  0.
  2.95504022  0.15037183  2.9231317   0.          2.65685225  0.          0.
  1.66649139  0.12676796  2.46623135  2.16379881  0.          0.
  0.39831239  1.3963033   1.14055765  0.72778553  1.701033    0.          0.
  0.          0.45419437  0.          0.34802932  0.          1.92504191]",883
496,"[ 1.71784627  0.3179951   2.30430984  0.69005048  0.4644089   0.
  1.97812474  0.          2.32320809  0.41542569  2.25132775  0.          0.
  1.58742666  0.          2.64639831  2.47061396  0.          0.          0.1873467
  0.93713087  0.75560349  0.15594609  0.90762722  0.          0.          0.
  0.66981256  0.          0.          0.          1.00823379]",797
497,"[ 1.74384904  0.          1.97608638  0.61867654  0.50320339  0.
  1.85797501  0.          2.16059351  0.          1.90257275  0.          0.
  1.41728556  0.26579675  2.39091516  2.44892502  0.          0.          0.5488019
  1.19654167  0.74358559  0.37220168  0.76481336  0.          0.
  0.17993748  0.4998779   0.          0.52036631  0.          0.7385875 ]",798
498,"[ 1.76223433  0.5434885   2.06610036  0.92102188  0.60903502  0.
  2.17645693  0.          2.05076623  0.42809117  2.40923786  0.          0.
  1.50213778  0.13914573  3.08093834  2.75505137  0.          0.
  0.04950801  0.61050636  0.0641216   0.75501615  1.01563346  0.02812308
  0.          0.32002169  0.7107743   0.          0.          0.
  0.66124201]",879
499,"[ 2.37148976  0.          2.24943352  1.04275835  1.79178035  0.
  2.09523058  0.          3.13562298  0.          2.1862359   0.01899241
  0.          1.5733006   0.52209377  2.80317378  2.39866996  0.          0.
  0.79936522  1.44301796  1.2729497   1.29766762  1.54446125  0.          0.
  0.          1.14920151  0.          0.66049641  0.          1.53276074]",816
500,"[ 2.76290369  0.37175554  2.72946358  0.16984841  1.03937805  0.
  4.01222372  0.          3.38272119  0.53260452  3.44563055  0.03380471
  0.          1.72723567  0.          3.85527229  4.01359653  0.54643947
  0.          0.79183346  1.7094456   0.          0.26434484  1.28693187
  0.          0.52652431  0.63467991  0.75039929  0.          0.95223242
  0.          1.33779263]",1289
501,"[ 3.28292561  0.64087522  2.50696039  0.92742491  0.7269215   0.
  4.49994707  0.          3.67834902  0.          5.13269806  0.          0.
  1.94746208  0.          3.05344725  3.44078159  0.          0.          0.
  1.37204039  0.65702182  0.09757295  2.02584648  0.          0.30562779
  1.51877451  0.5680064   0.          0.          0.          1.71373129]",852
