,embedding,node_id
470,"[ 0.          1.3952415   2.2389133   2.51256847  0.48133519  1.24802494
  0.          0.22032334  0.12939504  0.          0.          3.31063628
  0.          0.          3.38701773  0.42209658  1.6676966   0.          0.
  1.85530984  0.20445438  1.70697117  0.          0.          2.97193551
  1.06720042  1.52229881  0.          2.52919292  2.86896586  1.70976186
  1.26092434]",577
471,"[ 0.          0.98007673  1.82512629  2.17448592  0.40882137  0.92443866
  0.          0.34903723  0.1057369   0.          0.          2.88635182
  0.          0.          2.87640834  0.27552229  1.51426423  0.          0.
  1.83895445  0.29804274  1.52235496  0.          0.          2.86089516
  1.09765029  1.03224742  0.          2.2377634   2.11368036  1.19475436
  0.92100167]",578
472,"[ 0.          1.16623557  1.56711411  2.19920492  0.49671575  1.24147236
  0.          0.3419764   0.01946249  0.          0.          3.0760498   0.
  0.          2.86612415  0.3014085   1.47822368  0.          0.
  1.79430676  0.18499202  1.39545858  0.          0.          2.52844048
  0.80289221  1.43116093  0.          2.16894722  2.56592703  1.21260881
  1.29721475]",579
473,"[ 0.08714387  0.89216685  2.02085757  2.70005345  0.          1.64712119
  0.00391929  0.          0.26450989  0.02044081  0.          2.64454031
  0.          0.          2.62594104  0.09532208  1.3737036   0.          0.
  1.81158197  0.6153723   1.18547928  0.          0.          2.19957662
  0.2575883   1.86134028  0.          1.77981174  3.01798558  1.59416568
  0.4327777 ]",923
474,"[ 0.          0.75469089  1.53373325  1.80725217  0.          1.5017159   0.
  0.          0.13970856  0.28699532  0.          2.30946398  0.          0.
  2.18254542  0.16140312  1.30369961  0.          0.          1.57151663
  0.48409867  1.57625067  0.          0.          1.8331418   0.3154166
  1.76329446  0.          1.64024258  2.72671485  1.32328045  0.32818586]",815
475,"[ 0.          0.84279364  1.95149744  2.21525979  0.          1.68654954
  0.          0.          0.42516094  0.05433337  0.          2.29213214
  0.          0.          2.57443953  0.          1.5331583   0.          0.
  1.60146129  0.46762946  1.37323427  0.          0.00579788  1.70028138
  0.15359306  1.63220632  0.          1.78307343  2.71445131  1.59793782
  0.38650069]",924
476,"[ 0.          0.66454554  1.95160687  2.14641047  0.          1.45211351
  0.          0.          0.14139542  0.35061002  0.          2.44303846
  0.          0.          2.82592869  0.30225959  1.31890547  0.          0.
  1.42594647  0.52783805  1.74892449  0.          0.          2.07170391
  0.29378146  1.74272001  0.          1.97277784  2.87372494  1.87940085
  0.56941247]",925
477,"[ 0.          0.73243725  2.01565218  2.18405509  0.          1.56743574
  0.52849406  0.          0.          0.          0.          2.11881876
  0.          0.          3.08505273  0.          1.44431353  0.          0.
  1.13692272  0.38465711  0.48839882  0.          0.          1.85078263
  0.21839565  1.24496603  0.04144453  1.33454955  1.94847775  1.51511526
  0.11366312]",911
478,"[ 0.          1.32925367  2.63485718  3.05084443  0.09443657  1.89205754
  0.09251966  0.17170468  0.67948198  0.          0.          2.75341725
  0.          0.          4.57649755  0.39340553  1.30619025  0.          0.
  1.22479808  0.22893898  1.73822904  0.          0.          2.87268329
  0.1453141   1.77772689  0.          2.63936615  2.3296721   1.6492188
  0.38726848]",1198
479,"[  3.20262462e-03   2.00470543e+00   1.27703190e+00   2.15561104e+00
   1.74089804e-01   2.50261354e+00   0.00000000e+00   6.32680021e-04
   0.00000000e+00   0.00000000e+00   0.00000000e+00   3.51260257e+00
   0.00000000e+00   0.00000000e+00   2.94737077e+00   0.00000000e+00
   6.80116057e-01   0.00000000e+00   0.00000000e+00   1.20608079e+00
   6.68867230e-01   1.91535580e+00   0.00000000e+00   0.00000000e+00
   2.53629732e+00   5.91910005e-01   1.22123885e+00   0.00000000e+00
   1.82835305e+00   3.11479759e+00   1.66107059e+00   1.05524313e+00]",680
480,"[ 0.          1.68798578  1.76235902  1.98231554  0.12324749  2.05843687
  0.00878279  0.0632986   0.          0.          0.          3.51596236
  0.          0.          3.12427354  0.          1.06818151  0.          0.
  0.99499428  0.4239381   2.01486087  0.          0.          2.37687063
  0.50136936  0.85006219  0.          2.44548798  2.8946588   1.50850022
  1.2041353 ]",682
481,"[ 0.          1.25522232  2.02823281  2.09538102  0.          1.66483057
  0.2734268   0.          0.08134856  0.          0.          2.33816791
  0.          0.36283094  3.16117573  0.          1.5578599   0.          0.
  0.93085647  0.23219158  1.58204925  0.          0.          1.93829417
  0.07943142  0.74030358  0.          1.81555867  2.53788185  1.57687998
  0.67355311]",884
482,"[ 0.          0.8977257   2.28666663  2.59177351  0.20982116  1.20823359
  0.          0.          0.          0.39535061  0.          2.36307478
  0.          0.7900185   2.7922039   0.          0.79729557  0.          0.
  0.86612695  0.21158735  1.57429826  0.          0.          2.48873878
  1.19739401  1.82776845  0.          1.72647762  2.90160871  1.80800474
  1.09070587]",1120
483,"[ 0.          1.08850729  2.08086061  2.79358268  0.34988001  1.255463    0.
  0.05521177  0.          0.08506224  0.          2.51190567  0.          0.6598742
  3.41170335  0.17949149  1.10773623  0.          0.          1.54840076
  0.          1.80997872  0.          0.          2.9143908   1.51056409
  1.62156713  0.          2.50547099  2.51794291  1.85880244  1.30259407]",1121
484,"[ 0.          0.36661267  2.96964121  2.8604815   0.          1.36321807
  0.20869727  0.          0.          1.11005497  0.          2.7689116   0.
  0.          2.84429216  0.45659396  1.26980269  0.          0.          1.9027009
  0.51109511  1.15928614  0.          0.          2.55339646  0.33597818
  2.20947981  0.          1.80440831  3.46661139  2.2963953   1.21231413]",828
485,"[ 0.          0.52888894  2.93465805  3.37298441  0.          1.43050754
  0.30230102  0.          0.          0.60887784  0.          3.07118607
  0.          0.          3.22004414  0.26398998  1.1891135   0.          0.
  1.96318281  0.51520801  1.24152291  0.          0.          2.90382624
  0.39253849  2.26245117  0.          2.06583428  3.26181769  2.61267352
  0.98093295]",829
486,"[ 0.          2.16205239  2.70700073  3.0691402   0.1588099   2.57951522
  0.07213237  0.          0.2583296   0.          0.          3.29208231
  0.          0.          5.20517111  0.          1.5834347   0.          0.
  1.72971523  0.24789245  2.39053798  0.          0.01585061  3.72273254
  0.78741825  2.81747365  0.          2.22881055  3.74983597  1.85565042
  0.53372079]",752
487,"[ 0.          2.02611899  2.65456057  3.51191783  0.          2.64978194
  0.1605355   0.          0.46190667  0.          0.          3.71460652
  0.          0.          5.28914309  0.13031021  1.55675006  0.          0.
  1.53230631  0.32612666  2.26488018  0.          0.          3.42574859
  0.37710527  2.78248954  0.          2.35469675  3.48850083  2.04258013
  0.28416455]",753
488,"[ 0.          1.72209394  2.73115349  3.17036724  0.21107642  2.08746266
  0.20929006  0.          0.          0.          0.          3.44035602
  0.          0.          4.67735386  0.01519389  1.16386688  0.          0.
  1.64328003  0.16364813  1.79514861  0.          0.          3.24173546
  0.65740848  2.6936779   0.          2.06914902  3.04717731  1.67331421
  0.51718307]",754
489,"[ 0.          0.97618276  2.1398232   2.87914205  0.          1.97956586
  0.52926958  0.          1.02662396  0.          0.          3.22866344
  0.          0.18421756  4.16958761  0.          2.32565188  0.          0.
  0.93315852  0.20281358  1.03355742  0.          0.          2.48445654
  0.          0.8156001   0.          2.46196938  2.27000809  1.7285881
  0.68238091]",1029
490,"[ 0.12675411  0.1280482   2.01488256  2.3809464   0.          1.71823657
  0.34766245  0.          0.05222958  0.          0.          1.90389228
  0.          0.          2.61514378  0.38247651  0.48985261  0.          0.
  1.29205012  0.          0.69466877  0.          0.          1.92325437
  0.          1.53768718  0.351399    1.33938336  2.25421119  1.35798502
  0.71220982]",781
491,"[ 0.25673777  0.          1.91450381  2.25850844  0.          1.63552475
  0.56399751  0.          0.          0.03211543  0.          2.22714925
  0.          0.30296484  1.86636853  0.00595753  0.83845371  0.          0.
  1.62606764  0.0592974   0.65290368  0.          0.          1.88093758
  0.          1.48654175  0.10486919  0.72628665  2.36264682  1.5529151
  0.54767591]",856
492,"[ 0.          1.91140079  1.92914021  3.27392912  0.06913798  2.55767751
  0.34734857  0.          0.09724426  0.          0.          4.19447041
  0.          0.01031614  4.40313244  0.07336644  1.41507101  0.          0.
  1.14788353  0.          1.3876791   0.          0.          3.37211871
  1.07663071  2.27675581  0.          2.13724065  3.45500016  1.47390616
  1.41439044]",982
493,"[ 0.          1.13477337  3.18161559  2.70797539  0.          1.61746538
  0.          0.          0.36554104  0.          0.          2.72964072
  0.          0.05518247  4.09045792  0.          1.96731734  0.          0.
  1.13755047  0.32129031  2.38639045  0.          0.30773756  2.38510823
  0.03355111  1.89620078  0.04524703  2.10507989  3.0101006   1.87674093
  0.69629955]",836
494,"[ 0.          0.86897683  1.89489341  2.23198056  0.          1.51840305
  0.36487278  0.          0.25794834  0.12704256  0.          2.45546699
  0.          0.          2.89993763  0.27603096  1.47829175  0.          0.
  0.7138918   0.18899524  1.50660396  0.          0.          1.78867245
  0.23644805  1.77205992  0.          1.62122655  2.55244327  1.47948301
  0.24476294]",882
495,"[ 0.          0.99901819  2.36449075  2.37219024  0.          1.5572474
  0.09114718  0.          0.51487362  0.          0.          2.30488181
  0.          0.14495835  3.37000942  0.1209848   1.44487941  0.          0.
  1.02576923  0.35294083  1.91295648  0.          0.          1.97404003
  0.27509454  1.98656917  0.          2.04029965  2.75293851  1.71400416
  0.50834274]",883
496,"[ 0.          1.77812362  1.5444442   2.53364944  0.69539994  1.66927612
  0.10900082  0.          0.          0.          0.          2.61564183
  0.          0.          3.00640345  0.          0.62560463  0.          0.
  0.61440867  0.          1.17429471  0.          0.          2.10176754
  0.90449625  1.37387383  0.          1.34223342  2.34133101  0.81125516
  1.18531215]",797
497,"[ 0.          1.54371965  0.95818746  2.45326018  0.67651021  1.69410527
  0.13747874  0.26444325  0.          0.          0.          2.49635386
  0.          0.          3.01360297  0.07735994  0.41770828  0.          0.
  0.59729791  0.          1.07522988  0.          0.          2.23399997
  0.76549178  1.00820732  0.          1.34825993  1.85036087  0.94323188
  0.88704038]",798
498,"[ 0.          1.31876254  0.87372017  2.36767626  0.52032757  1.27548754
  0.37343991  0.          0.30378732  0.          0.          2.19599319
  0.          0.          2.57630515  0.2836439   0.8750087   0.          0.
  0.80392522  0.          0.90390867  0.          0.          1.7096628
  0.42674664  0.53362405  0.          1.2843132   1.5318445   0.60240531
  0.86688054]",879
499,"[ 0.          0.8049317   1.4637394   2.18107891  0.          1.56188071
  0.          0.          0.          0.04139336  0.          2.19316173
  0.          0.          2.72921014  0.04439704  1.48781836  0.          0.
  1.33306515  0.15904565  0.71487164  0.          0.          1.70775545
  0.0962357   1.84591007  0.16704866  1.44140494  2.6883235   1.63037992
  0.4721739 ]",816
500,"[ 0.          2.68929005  2.71107268  3.31024647  0.43935409  2.43747544
  0.08977845  0.          0.          0.46651146  0.          4.56764746
  0.          0.          4.82382965  0.          1.3892746   0.          0.
  1.40328562  0.14319463  2.1531167   0.          0.          4.20586252
  0.91618723  2.08035755  0.0189154   2.36840892  3.64018059  3.13542724
  1.2328316 ]",1289
501,"[ 0.15598524  0.71075016  2.27224922  2.9733634   0.28540114  1.86434317
  0.01330258  0.          0.44783285  0.          0.          3.03548837
  0.          0.79132342  4.11018705  0.35026136  0.73022372  0.          0.
  1.40705025  0.56864673  2.09990644  0.          0.          3.1463716
  0.91600209  1.84217167  0.          2.81697917  2.78208017  1.59885097
  1.32193601]",852
502,"[ 0.          1.60230708  2.57471657  3.5348649   0.24784496  1.74242854
  0.          0.03484004  0.          0.          0.          2.78127337
  0.          0.02676785  4.04008245  0.03390676  1.75233364  0.          0.
  1.9890641   0.          1.38886392  0.          0.          2.42377663
  1.61958432  3.02286053  0.          2.56251025  3.69171762  1.77273297
  1.57560527]",1285
